	id	score
101	6440015.0	-0.277361
102	6440016.0	-0.302778
103	6440019.0	-0.35197661
104	6440020.0	-0.4249765714285714
105	6440021.0	-0.4908723333333333
106	6440022.0	-0.6530913333333334
107	6440023.0	-0.5780542
108	6440024.0	0.4858226666666667
109	6440025.0	-0.5044673777777777
110	6440026.0	-0.7294044
111	6440027.0	-0.664537923076923
112	6440029.0	-0.21704785714285715
113	6440031.0	-0.28251155333333333
114	6440032.0	-0.6070458000000001
115	6440033.0	-0.4891332352941177
116	6440035.0	0.5732112500000001
117	6440036.0	-0.6108823333333334
118	6440037.0	-0.5601972
119	6440038.0	-0.6708434375
120	6440039.0	-0.37498525
121	6440040.0	-0.6103006666666667
122	6440041.0	-0.49375339999999995
123	6440043.0	-0.57289725
124	6440044.0	-0.41636850000000003
125	6440045.0	0.018681000000000003
126	6440047.0	-0.7859036153846154
127	6440048.0	-0.197746815
128	6440050.0	-0.07399359999999999
129	6440051.0	-0.4487414571428571
130	6440052.0	-0.6425579411764706
131	6440053.0	-0.376892
132	6440054.0	-0.5237372913043479
133	6440056.0	-0.53962325
134	6440057.0	-0.6209339230769231
135	6440058.0	-0.6717215
136	6440059.0	-0.516417
137	6440060.0	-0.3476725
138	6440061.0	-0.5666667586206897
139	6440062.0	-0.8209493333333334
140	6440064.0	-0.5913828571428572
141	6440065.0	-0.5094592173913043
142	6440066.0	-0.39746423924050633
143	6440067.0	-0.8284545
144	6440068.0	0.003223500000000004
145	6440069.0	-0.6431616666666666
146	6440071.0	-0.7654456666666666
147	6440072.0	-0.5671108
148	6440073.0	-0.5076244888888889
149	6440074.0	-0.6698704636363636
150	6440075.0	-0.4485188181818182
151	6440076.0	-0.4324962857142857
152	6440077.0	-0.134628
153	6440078.0	-0.777038
154	6440080.0	-0.3813416666666667
155	6440081.0	-0.26803124999999994
156	6440082.0	-0.7809565
157	6440083.0	-0.5679710833333333
158	6440084.0	-0.134628
159	6440085.0	-0.047561666666666676
160	6440086.0	-0.5208321363492063
161	6440087.0	-0.34630923076923076
162	6440089.0	-0.6951672563636364
163	6440090.0	-0.52257312
164	6440091.0	-0.6228918
165	6440092.0	-0.70690975
166	6440093.0	-0.641652755
167	6440094.0	-0.5663198571428572
168	6440098.0	-0.3435982472881356
169	6440099.0	-0.6494256666666667
170	6440100.0	-0.4741410473684211
171	6440101.0	-0.6412751126984128
172	6440102.0	-0.562312
173	6440103.0	-0.5479107842105263
174	6440105.0	-0.5913013833333333
175	6440107.0	-0.4528564117647059
176	6440110.0	-0.3755571757142857
177	6440111.0	-0.14041175
178	6440112.0	-0.45264758
179	6440114.0	-0.3314688411764706
180	6440116.0	-0.43364270588235293
181	6440117.0	-0.6993104210526316
182	6440118.0	-0.5271434285714286
183	6440119.0	-0.5946161666666666
184	6440121.0	0.18949149999999998
185	6440122.0	-0.52379875
186	6440123.0	-0.6734614285714285
187	6440124.0	-0.15633333333333332
188	6440127.0	-0.4995625838461538
189	6440128.0	-0.45901566666666666
190	6440129.0	-0.17597525000000003
191	6440130.0	-0.6661938571428571
192	6440131.0	-0.10021566666666663
193	6440132.0	-0.047584333333333305
194	6440134.0	-0.41544255151515147
195	6440136.0	-0.6277184736842105
196	6440137.0	-0.7850100000000001
197	6440138.0	-0.7488660714285714
198	6440139.0	-0.27235526363636364
199	6440140.0	-0.5928348106153846
200	6440141.0	-0.4855976
201	6440143.0	-0.7687903333333334
202	6440151.0	-0.7242111999999999
203	6440153.0	-0.83679925
204	6440155.0	-0.5904711875
205	6440156.0	-0.6597232421052631
206	6440157.0	-0.42723237999999997
207	6440159.0	-0.22207396437499996
208	6440161.0	-0.6988135094736843
209	6440163.0	-0.5830546363636363
210	6440164.0	-0.6817359870967742
211	6440166.0	-0.6208064999999999
212	6440167.0	-0.614786909090909
213	6440169.0	-0.6035494333333333
214	6440170.0	-0.3976693076923077
215	6440172.0	-0.43534276666666666
216	6440173.0	-0.9169236666666668
217	6440174.0	-0.6977035714285714
218	6440175.0	-0.5581093476
219	6440177.0	-0.26664655555555555
220	6440178.0	-0.64193825
221	6440179.0	0.536056
222	6440181.0	-0.5515359042972973
223	6440182.0	-0.5042168571428571
224	6440184.0	0.951264
225	6440185.0	-0.4891428133333333
226	6440186.0	-0.6212473333333333
227	6440187.0	-0.5219911428571429
228	6440188.0	-0.6262020666666667
229	6440189.0	-0.5156696216216216
230	6440190.0	-0.4393146272727273
231	6440191.0	-0.6802376357142857
232	6440192.0	-0.6551762222222223
233	6440193.0	-0.6630601666666667
234	6440194.0	-0.44849804871794874
235	6440195.0	-0.5360563333333334
236	6440196.0	-0.6316423333333333
237	6440197.0	-0.4960347111111111
238	6440198.0	-0.6582543750000001
239	6440199.0	-0.6381197272727273
240	6440200.0	-0.30381222999999996
241	6440201.0	-0.5981885294117647
242	6440202.0	0.163512
243	6440203.0	-0.21247185714285716
244	6440205.0	-0.7126760565217392
245	6440206.0	-0.64296515
246	6440207.0	-0.4853353333333333
247	6440208.0	-0.7431545555555555
248	6440209.0	-0.45551375
249	6440211.0	-0.5032733018556701
250	6440212.0	-0.6453244444444445
251	6440213.0	-0.3135549
252	6440215.0	-0.45004833333333333
253	6440216.0	-0.4413881363333333
254	6440217.0	-0.4591605813793103
255	6440218.0	-0.4154481428571429
256	6440219.0	-0.5106764833333333
257	6440220.0	-0.41683465321428576
258	6440221.0	-0.8250869999999999
259	6440222.0	-0.681222076923077
260	6440223.0	-0.4784388
261	6440224.0	-0.7151317857142858
262	6440225.0	-0.24492216000000006
263	6440226.0	-0.5673655833333333
264	6440228.0	-0.4772939677419355
265	6440229.0	-0.29216224999999996
266	6440230.0	-0.531136
267	6440231.0	-0.8139506000000001
268	6440235.0	-0.9334502499999999
269	6440236.0	0.05013481666666669
270	6440240.0	-0.5983036666666667
271	6440241.0	-0.5728123596330276
272	6440244.0	-0.7279288
273	6440245.0	-0.4584155893103448
274	6440246.0	-0.11977372727272727
275	6440249.0	-0.48854371035714284
276	6440251.0	-0.6019980148148149
277	6440252.0	-0.6791136
278	6440254.0	-0.6396706666666666
279	6440255.0	-0.4592080625
280	6440258.0	-0.6837373333333333
281	6440261.0	-0.38441172631578946
282	6440262.0	-0.27433783333333334
283	6440263.0	-0.917158
284	6440264.0	-0.3205304611111111
285	6440265.0	-0.4268327428571429
286	6440266.0	-0.48566668076923075
287	6440267.0	-0.5040247999999999
288	6440268.0	-0.4343868133333333
289	6440270.0	-0.6009852666666667
290	6440271.0	-0.51684597
291	6440272.0	-0.6533713619047619
292	6440275.0	-0.760033
293	6440276.0	-0.7257417272727272
294	6440277.0	-0.6692435999999999
295	6440280.0	-0.7413951290322581
296	6440281.0	-0.585795097142857
297	6440282.0	-0.690763
298	6440284.0	-0.49502358571428573
299	6440285.0	-0.914051
300	6440286.0	-0.33860814285714286
301	6440287.0	-0.58525525
302	6440288.0	-0.18288300000000002
303	6440290.0	-0.35801944444444445
304	6440291.0	-0.5346556
305	6440292.0	-0.5801923684210526
306	6440293.0	-0.3199541666666667
307	6440294.0	-0.6038415974285715
308	6440295.0	0.0027473333333333607
309	6440296.0	-0.41966023571428573
310	6440299.0	-0.6591013289473684
311	6440300.0	-0.5383554235294118
312	6440302.0	-0.6033698571428571
313	6440303.0	-0.5102483235294117
314	6440304.0	-0.502340125
315	6440305.0	-0.4367932272727273
316	6440307.0	-0.8241176666666666
317	6440312.0	-0.307919
318	6440313.0	-0.6044343469387755
319	6440314.0	-0.36348147353846155
320	6440315.0	-0.6196823428571429
321	6440317.0	-0.181199
322	6440320.0	-0.46218366
323	6440321.0	-0.5521103636363637
324	6440322.0	-0.6631028571428572
325	6440323.0	-0.701813625
326	6440324.0	-0.4624276666666667
327	6440325.0	0.6962256
328	6440327.0	-0.7656061538461538
329	6440328.0	-0.5572164117647058
330	6440331.0	-0.4404242105263158
331	6440334.0	-0.43806435199999993
332	6440335.0	-0.6570838857142858
333	6440336.0	-0.62724486725
334	6440337.0	-0.45731785714285716
335	6440338.0	-0.5500582399999999
336	6440339.0	-0.5560810652173913
337	6440340.0	-0.34795180000000003
338	6440341.0	-0.17580483333333333
339	6440342.0	-0.65294725
340	6440343.0	-0.3996792651724138
341	6440344.0	-0.53883884
342	6440345.0	-0.6270604786538462
343	6440346.0	-0.6743995500000001
344	6440347.0	-0.498694
345	6440348.0	-0.5874315625000001
346	6440350.0	-0.2866711111111111
347	6440351.0	-0.7363249999999999
348	6440352.0	-0.674159
349	6440356.0	-0.7552773846153845
350	6440358.0	-0.4206507125
351	6440360.0	-0.6676559999999999
352	6440361.0	-0.5357052234246575
353	6440362.0	-0.5235887694915254
354	6440363.0	-0.6714031428571429
355	6440364.0	-0.558434
356	6440365.0	-0.1723214
357	6440366.0	-0.5210988428571428
358	6440369.0	-0.7170743333333333
359	6440370.0	-0.5648701428571429
360	6440371.0	-0.4098566
361	6440372.0	-0.6923372
362	6440373.0	-0.672743
363	6440374.0	-0.5428348838679246
364	6440375.0	-0.35897271428571426
365	6440377.0	-0.253195
366	6440378.0	-0.6145475789473684
367	6440379.0	-0.6923178333333334
368	6440380.0	-0.5522696500000001
369	6440381.0	-0.41433032000000003
370	6440383.0	-0.6550437499999999
371	6440384.0	-0.572951
372	6440385.0	-0.4156935636363636
373	6440386.0	-0.28643571999999995
374	6440387.0	-0.5726633047619047
375	6440389.0	-0.6518911333333333
376	6440390.0	-0.5925263418691589
377	6440391.0	-0.523058
378	6440394.0	-0.6892185
379	6440395.0	-0.516281893030303
380	6440396.0	-0.6509039090909091
381	6440397.0	-0.702114
382	6440398.0	-0.7676124285714286
383	6440399.0	-0.6408794444444444
384	6440400.0	-0.5643994186046511
385	6440402.0	-0.4324077724
386	6440403.0	-0.436025
387	6440405.0	-0.5873223333333333
388	6440406.0	-0.729817375
389	6440407.0	-0.6671890761904762
390	6440408.0	-0.5126026166666667
391	6440409.0	-0.4919063076923077
392	6440411.0	-0.3533335714285714
393	6440413.0	-0.704708875
394	6440415.0	-0.472570665
395	6440416.0	0.014853166666666695
396	6440417.0	-0.5228146756756756
397	6440418.0	-0.3462006875
398	6440419.0	-0.7143618888888889
399	6440420.0	-0.7661176666666667
400	6440422.0	-0.6517134210526315
401	6440424.0	-0.6436229045454546
402	6440425.0	-0.5659329999999999
403	6440428.0	-0.6680220869565218
404	6440429.0	-0.3905392
405	6440431.0	-0.6714966551724139
406	6440432.0	-0.6542543061224491
407	6440433.0	-0.7394303333333333
408	6440434.0	-0.4518799214285715
409	6440435.0	-0.55464
410	6440436.0	-0.6341660451612904
411	6440437.0	-0.43772066666666665
412	6440438.0	-0.1378898
413	6440439.0	-0.1378898
414	6440440.0	-0.5035835384615385
415	6440441.0	-0.917158
416	6440444.0	-0.5811007710714285
417	6440446.0	-0.42140998260869567
418	6440447.0	-0.5402046666666667
419	6440448.0	-0.31928779999999995
420	6440449.0	-0.6361416
421	6440452.0	-0.6183850210526316
422	6440453.0	-0.6584966163265307
423	6440454.0	-0.5540387857142857
424	6440455.0	-0.6515894705882354
425	6440456.0	-0.3224102666666666
426	6440458.0	-0.55172625
427	6440459.0	-0.30602399999999996
428	6440460.0	-0.5087825818181818
429	6440461.0	-0.65655535
430	6440464.0	-0.28533503000000005
431	6440465.0	-0.23854509999999998
432	6440466.0	-0.6348059285714286
433	6440467.0	-0.5279078107407408
434	6440468.0	-0.4369634666666667
435	6440469.0	-0.5945118
436	6440470.0	-0.3951085
437	6440472.0	-0.6784206829268293
438	6440473.0	-0.45311172727272725
439	6440474.0	0.981704
440	6440475.0	-0.345767
441	6440476.0	-0.606228
442	6440477.0	-0.6683701102040815
443	6440478.0	-0.6669653
444	6440482.0	-0.502586565
445	6440483.0	-0.6255920444444444
446	6440484.0	-0.4379527084146342
447	6440489.0	-0.4004435
448	6440491.0	-0.6527573846153847
449	6440492.0	-0.5808913218518519
450	6440493.0	-0.448787
451	6440494.0	-0.13508824999999997
452	6440495.0	-0.03878199999999998
453	6440496.0	-0.5957841428571429
454	6440497.0	-0.6054465384615384
455	6440499.0	-0.6255723320588236
456	6440500.0	-0.776526625
457	6440501.0	-0.5275340000000001
458	6440502.0	-0.828617
459	6440503.0	-0.3249561111111111
460	6440505.0	-0.6090176372093024
461	6440506.0	-0.48113405
462	6440507.0	-0.74104
463	6440508.0	-0.5367233903461538
464	6440509.0	-0.5332866666666667
465	6440510.0	-0.471271962962963
466	6440511.0	-0.5354201838235294
467	6440512.0	-0.5175928882352941
468	6440514.0	-0.5679156
469	6440516.0	-0.5429195172727272
470	6440519.0	-0.5748923333333333
471	6440520.0	-0.4694566818181818
472	6440521.0	-0.8361759000000001
473	6440522.0	-0.5006475
474	6440525.0	-0.6950434090909091
475	6440527.0	-0.43542759846153845
476	6440528.0	-0.6496621727272728
477	6440529.0	-0.45894467857142857
478	6440530.0	-0.2931680038461538
479	6440531.0	-0.7871781818181819
480	6440533.0	-0.606841
481	6440535.0	-0.2376238
482	6440536.0	-0.4021686666666667
483	6440539.0	-0.6451432366666666
484	6440541.0	-0.5526940428571429
485	6440542.0	-0.6278280857142856
486	6440543.0	-0.6345679696551725
487	6440545.0	-0.3518884
488	6440547.0	-0.7497562
489	6440548.0	-0.5395888114695341
490	6440549.0	-0.519449
491	6440551.0	-0.4244003333333333
492	6440552.0	-0.19682567272727275
493	6440553.0	-0.5311589999999999
494	6440555.0	-0.49334966666666663
495	6440558.0	-0.5868349
496	6440559.0	0.14325149999999998
497	6440560.0	-0.793334
498	6440561.0	-0.6180552988888889
499	6440562.0	-0.6683893703703704
500	6440565.0	-0.5810006923076922
501	6440567.0	-0.8129592181818182
502	6440568.0	-0.5795346956521739
503	6440569.0	-0.5781120000000001
504	6440571.0	-0.34853835851851855
505	6440572.0	-0.6522156363636363
506	6440574.0	-0.81451675
507	6440577.0	-0.27486654
508	6440579.0	-0.6972473333333333
509	6440580.0	-0.5835769
510	6440584.0	-0.47566892592592597
511	6440585.0	-0.5424323636363636
512	6440586.0	-0.57762058725
513	6440587.0	-0.5657885816528925
514	6440588.0	-0.5769253310344828
515	6440589.0	-0.48236100000000004
516	6440590.0	-0.5745330057142857
517	6440591.0	-0.72364775
518	6440593.0	-0.6109276
519	6440594.0	-0.508685795720339
520	6440596.0	-0.5069387083333333
521	6440598.0	-0.4853382
522	6440600.0	-0.6343500666666666
523	6440601.0	-0.3659015833333334
524	6440602.0	-0.3894859352941177
525	6440603.0	-0.6944552857142857
526	6440604.0	-0.7579699999999999
527	6440605.0	-0.395957
528	6440608.0	-0.5906364
529	6440609.0	-0.597292
530	6440610.0	-0.5438065
531	6440611.0	-0.6852192500000001
532	6440612.0	-0.6870767692307692
533	6440613.0	-0.6085375714285713
534	6440614.0	-0.8042356666666667
535	6440616.0	-0.4226437333333333
536	6440617.0	0.0010272999999999903
537	6440618.0	-0.7680713333333333
538	6440619.0	-0.647034
539	6440620.0	-0.58162676
540	6440623.0	-0.8256715348837209
541	6440624.0	-0.6416622857142856
542	6440626.0	-0.5969298333333334
543	6440629.0	0.11442066666666668
544	6440630.0	-0.7848892222222221
545	6440631.0	-0.547628475
546	6440633.0	-0.691127
547	6440634.0	-0.4878626666666666
548	6440635.0	-0.8456546666666668
549	6440636.0	-0.7905371999999999
550	6440638.0	-0.7574761999999999
551	6440640.0	-0.44624128571428573
552	6440641.0	-0.5173788333333333
553	6440643.0	-0.1957772888888889
554	6440646.0	-0.5833581428571428
555	6440647.0	-0.8315637142857143
556	6440648.0	-0.6736474
557	6440650.0	-0.5178160833333333
558	6440651.0	-0.7657814545454545
559	6440652.0	-0.5830100476190476
560	6440653.0	-0.5234144166666667
561	6440654.0	-0.8895664999999999
562	6440655.0	-0.6616815
563	6440656.0	-0.43588591666666665
564	6440658.0	-0.21293759999999998
565	6440660.0	-0.6554724444444444
566	6440661.0	-0.3885568
567	6440665.0	-0.47370500000000004
568	6440666.0	-0.4583175714285714
569	6440667.0	-0.4904452
570	6440668.0	-0.5358169467647058
571	6440669.0	-0.7820185555555556
572	6440670.0	-0.82334975
573	6440671.0	-0.5820802727272727
574	6440672.0	-0.7178833617021277
575	6440673.0	-0.5575457500000001
576	6440675.0	-0.6106886288235294
577	6440676.0	-0.36808388000000003
578	6440677.0	-0.7874097142857143
579	6440678.0	-0.43272847999999997
580	6440680.0	-0.6496044
581	6440681.0	-0.902339
582	6440682.0	-0.5967638235294118
583	6440683.0	-0.418287
584	6440686.0	-0.5177610212857142
585	6440688.0	-0.5606099318181819
586	6440689.0	-0.3550610923076923
587	6440690.0	-0.3708710827586207
588	6440691.0	-0.40679350000000003
589	6440692.0	-0.6445052857142857
590	6440694.0	-0.63012775
591	6440695.0	-0.3652664
592	6440696.0	-0.6475288421052632
593	6440697.0	-0.5358614958333333
594	6440699.0	-0.6284495
595	6440700.0	-0.41265663174556216
596	6440702.0	-0.622649125
597	6440703.0	-0.9388346666666667
598	6440704.0	-0.7595
599	6440706.0	-0.6362184285714285
600	6440707.0	-0.6772323333333333
601	6440708.0	-0.5636625000000001
602	6440709.0	-0.6447280833333333
603	6440711.0	-0.436025
604	6440712.0	-0.248933
605	6440713.0	0.484072
606	6440714.0	-0.29541351428571433
607	6440715.0	-0.4179664166666666
608	6440717.0	-0.6130006755102041
609	6440718.0	-0.902339
610	6440719.0	-0.9821845
611	6440721.0	-0.6058478
612	6440722.0	-0.6274095555555556
613	6440723.0	-0.37010933333333335
614	6440724.0	-0.819897125
615	6440725.0	-0.5239605
616	6440726.0	-0.54021625
617	6440727.0	-0.8119565909090909
618	6440728.0	-0.6140840833333333
619	6440731.0	-0.7384689999999999
620	6440732.0	-0.43222066666666664
621	6440733.0	-0.37229524999999997
622	6440734.0	-0.4011854285714285
623	6440735.0	-0.8768705
624	6440736.0	-0.45218384210526313
625	6440737.0	-0.5161436641025641
626	6440738.0	-0.7315216
627	6440739.0	-0.42036836000000005
628	6440741.0	-0.77794375
629	6440742.0	-0.6052910272727273
630	6440743.0	-0.5063117090909091
631	6440744.0	-0.6739819914893617
632	6440745.0	-0.7317546666666667
633	6440746.0	-0.6337677081081081
634	6440748.0	-0.5127298994736842
635	6440749.0	-0.641001125
636	6440750.0	-0.5426615
637	6440751.0	-0.6484469090909091
638	6440753.0	-0.26567205
639	6440754.0	-0.6220360958333333
640	6440755.0	-0.15138374999999998
641	6440756.0	-0.72985875
642	6440757.0	-0.5930264285714285
643	6440758.0	-0.575276
644	6440759.0	-0.32497575
645	6440760.0	-0.585087875
646	6440761.0	-0.5531651666666667
647	6440763.0	-0.43119655
648	6440764.0	-0.8232517500000001
649	6440765.0	-0.5153120233333334
650	6440766.0	-0.3534765714285714
651	6440767.0	-0.6487076
652	6440769.0	-0.7201780625
653	6440772.0	-0.5418260769230769
654	6440773.0	-0.606897493125
655	6440774.0	-0.26406374
656	6440775.0	-0.34437664
657	6440776.0	-0.6134485714285715
658	6440777.0	-0.4844550210526316
659	6440780.0	0.08698100000000003
660	6440781.0	-0.4703005292682927
661	6440785.0	-0.4771677142857143
662	6440786.0	-0.6794890294117648
663	6440787.0	-0.6640937499999999
664	6440788.0	-0.6031631538461538
665	6440789.0	-0.46559828999999997
666	6440791.0	-0.48298184422222223
667	6440792.0	-0.0542379
668	6440793.0	-0.6257404285714285
669	6440794.0	-0.45355413164556957
670	6440795.0	-0.268372
671	6440796.0	-0.6264130909090909
672	6440798.0	-0.7822946785714285
673	6440799.0	-0.7235705
674	6440800.0	-0.5349135172413793
675	6440802.0	-0.39080950000000003
676	6440804.0	-0.5210190555555556
677	6440805.0	-0.3940435466666667
678	6440806.0	-0.6553776296296296
679	6440807.0	-0.4885615
680	6440808.0	-0.618563625
681	6440809.0	-0.76784925
682	6440810.0	-0.46864999999999996
683	6440811.0	-0.6604525833333333
684	6440812.0	-0.546431
685	6440814.0	-0.298481
686	6440815.0	-0.48931665555555554
687	6440817.0	-0.750964
688	6440818.0	-0.5664066666666666
689	6440819.0	-0.58475898
690	6440821.0	-0.3526015
691	6440822.0	0.4212461666666667
692	6440823.0	-0.513573
693	6440824.0	-0.41113314
694	6440825.0	-0.670368090909091
695	6440826.0	-0.2932223333333333
696	6440827.0	-0.5610188285714285
697	6440828.0	-0.7052569999999999
698	6440829.0	-0.5098405
699	6440830.0	-0.6975813333333334
700	6440831.0	-0.2858095414285714
701	6440832.0	-0.534173
702	6440833.0	-0.574566
703	6440836.0	-0.6592702571428571
704	6440837.0	-0.199304
705	6440839.0	-0.3153753285714285
706	6440842.0	-0.31695100000000004
707	6440843.0	-0.5444164615384616
708	6440845.0	-0.569644076923077
709	6440846.0	-0.6185218333333333
710	6440848.0	-0.11236796666666667
711	6440849.0	-0.6770289333333334
712	6440850.0	-0.445635416
713	6440851.0	-0.43267955555555554
714	6440852.0	-0.750761125
715	6440853.0	-0.649976
716	6440854.0	-0.41933533333333334
717	6440855.0	-0.5820356382978724
718	6440857.0	-0.3335287
719	6440858.0	-0.5581053333333333
720	6440859.0	0.22838200000000003
721	6440860.0	-0.5043497346031747
722	6440861.0	-0.6057473888888889
723	6440862.0	-0.4950773529411765
724	6440863.0	-0.2362825
725	6440864.0	-0.546431
726	6440867.0	-0.31766595384615387
727	6440868.0	-0.6501104
728	6440869.0	-0.37532950666666665
729	6440870.0	-0.4156438
730	6440871.0	-0.53616
731	6440872.0	-0.5961816307692308
732	6440873.0	-0.14298666666666668
733	6440876.0	-0.5722020468831168
734	6440877.0	-0.35114355555555554
735	6440878.0	-0.626610294117647
736	6440880.0	-0.48353
737	6440883.0	-0.97402
738	6440885.0	-0.6781785
739	6440886.0	-0.16191633333333333
740	6440888.0	-0.18935449999999998
741	6440889.0	-0.5653372307692307
742	6440895.0	-0.134628
743	6440898.0	-0.65057875
744	6440900.0	-0.3115095
745	6440901.0	-0.6021716666666667
746	6440902.0	-0.6194106975
747	6440904.0	-0.5390780399999999
748	6440905.0	-0.3849578
749	6440906.0	-0.5371510967741935
750	6440907.0	-0.6830886363636364
751	6440908.0	-0.59838775
752	6440909.0	-0.4914966727272727
753	6440910.0	-0.5630902529411764
754	6440911.0	-0.686978
755	6440912.0	-0.6925278333333332
756	6440914.0	-0.5782986291666666
757	6440915.0	-0.768786
758	6440916.0	-0.6451982857142857
759	6440917.0	-0.656914
760	6440918.0	-0.6849641666666667
761	6440919.0	-0.5415793333333334
762	6440921.0	-0.513573
763	6440922.0	-0.5824102222222223
764	6440923.0	-0.621825076923077
765	6440924.0	-0.6427733999999999
766	6440925.0	-0.47154100000000004
767	6440927.0	-0.7422764117647058
768	6440928.0	-0.46121938125
769	6440929.0	-0.18079933333333334
770	6440930.0	-0.584980048275862
771	6440931.0	-0.26072179999999995
772	6440933.0	-0.981248
773	6440934.0	-0.7036084285714287
774	6440935.0	-0.81159
775	6440936.0	-0.7865306666666667
776	6440937.0	-0.46496467
777	6440938.0	-0.5398181037037036
778	6440940.0	-0.47564144999999997
779	6440942.0	-0.6296874666666666
780	6440943.0	-0.4718016666666667
781	6440944.0	-0.985922
782	6440946.0	-0.6291436
783	6440949.0	-0.073408625
784	6440951.0	-0.6223091000000001
785	6440952.0	-0.48985361875
786	6440953.0	-0.464388
787	6440954.0	-0.832428
788	6440955.0	-0.46892141176470586
789	6440956.0	-0.6428916153846154
790	6440959.0	-0.693833
791	6440961.0	-0.5577139999999999
792	6440963.0	-0.6423917142857143
793	6440965.0	-0.5931951428571428
794	6440966.0	-0.3780745375
795	6440968.0	-0.27341375
796	6440969.0	-0.5199822333333334
797	6440971.0	-0.7263561999999999
798	6440972.0	-0.32819299999999996
799	6440973.0	-0.3921423333333333
800	6440975.0	-0.45928967875
801	6440976.0	-0.5413857142857142
802	6440978.0	-0.6207246666666667
803	6440979.0	-0.5445336956521739
804	6440980.0	-0.6557851666666666
805	6440981.0	-0.2692379227272727
806	6440982.0	-0.6152233500000001
807	6440988.0	-0.985922
808	6440990.0	-0.7435231666666667
809	6440991.0	-0.54250176
810	6440993.0	-0.47321840000000004
811	6440994.0	-0.6871212222222223
812	6440995.0	-0.26097000000000004
813	6440996.0	-0.79698625
814	6440997.0	-0.74464875
815	6440998.0	-0.2708699090909091
816	6440999.0	-0.6779390000000001
817	6441000.0	-0.7310719
818	6441002.0	-0.4900294916666667
819	6441003.0	-0.874213
820	6441004.0	-0.5500368333333333
821	6441005.0	-0.4884
822	6441006.0	-0.437189
823	6441008.0	-0.53767
824	6441010.0	-0.4302743529411765
825	6441012.0	-0.6584535
826	6441013.0	-0.7062178571428571
827	6441014.0	-0.3443948
